day0,day8,day17,day26,day34,day43,day52,day60,day69,day78,day86,day95,day104,day112,day121,day130,day138,day147,day156,day165,label
0.27,0.25,0.26,0.29,0.31,0.33,0.36,0.39,0.41,0.43,0.42,0.42,0.34,0.28,0.2,0.24,0.23,0.22,0.21,0.13,1
0.27,0.25,0.26,0.29,0.31,0.33,0.36,0.39,0.41,0.43,0.42,0.42,0.34,0.28,0.2,0.24,0.23,0.22,0.21,0.13,1
0.27,0.25,0.26,0.29,0.31,0.33,0.36,0.39,0.41,0.43,0.42,0.42,0.34,0.28,0.2,0.24,0.23,0.22,0.21,0.13,1
0.29,0.27,0.26,0.29,0.33,0.35,0.38,0.4,0.42,0.44,0.43,0.43,0.35,0.28,0.2,0.24,0.23,0.22,0.21,0.15,1
0.29,0.27,0.26,0.29,0.33,0.35,0.38,0.4,0.42,0.44,0.43,0.43,0.35,0.28,0.2,0.24,0.23,0.22,0.21,0.15,1
0.29,0.27,0.26,0.29,0.33,0.35,0.38,0.4,0.42,0.44,0.43,0.43,0.35,0.28,0.2,0.24,0.23,0.22,0.21,0.15,1
0.29,0.27,0.26,0.29,0.33,0.35,0.38,0.4,0.42,0.44,0.43,0.43,0.35,0.28,0.2,0.24,0.23,0.22,0.21,0.15,1
0.29,0.27,0.26,0.29,0.33,0.35,0.38,0.4,0.42,0.44,0.43,0.43,0.35,0.28,0.2,0.24,0.23,0.22,0.21,0.15,1
0.29,0.27,0.26,0.29,0.33,0.35,0.38,0.4,0.42,0.44,0.43,0.43,0.35,0.28,0.2,0.24,0.23,0.22,0.21,0.15,1
0.29,0.27,0.26,0.29,0.33,0.35,0.38,0.4,0.42,0.44,0.43,0.43,0.35,0.28,0.2,0.24,0.23,0.22,0.21,0.15,1
0.29,0.27,0.27,0.3,0.34,0.37,0.39,0.41,0.43,0.44,0.44,0.44,0.36,0.29,0.21,0.24,0.23,0.23,0.22,0.17,1
0.29,0.27,0.27,0.3,0.34,0.37,0.39,0.41,0.43,0.44,0.44,0.44,0.36,0.29,0.21,0.24,0.23,0.23,0.22,0.17,1
0.29,0.27,0.27,0.3,0.34,0.37,0.39,0.41,0.43,0.44,0.44,0.44,0.36,0.29,0.21,0.24,0.23,0.23,0.22,0.17,1
0.29,0.27,0.27,0.3,0.34,0.37,0.39,0.41,0.43,0.44,0.44,0.44,0.36,0.29,0.21,0.24,0.23,0.23,0.22,0.17,1
0.29,0.27,0.27,0.3,0.34,0.37,0.39,0.41,0.43,0.44,0.44,0.44,0.36,0.29,0.21,0.24,0.23,0.23,0.22,0.17,1
0.29,0.27,0.27,0.3,0.34,0.37,0.39,0.41,0.43,0.44,0.44,0.44,0.36,0.29,0.21,0.24,0.23,0.23,0.22,0.17,1
0.29,0.27,0.27,0.3,0.34,0.37,0.39,0.41,0.43,0.44,0.44,0.44,0.36,0.29,0.21,0.24,0.23,0.23,0.22,0.17,1
0.29,0.27,0.27,0.31,0.35,0.37,0.39,0.4,0.42,0.43,0.42,0.41,0.34,0.28,0.21,0.24,0.23,0.23,0.22,0.18,1
0.29,0.27,0.27,0.31,0.35,0.37,0.39,0.4,0.42,0.43,0.42,0.41,0.34,0.28,0.21,0.24,0.23,0.23,0.22,0.18,1
0.29,0.27,0.27,0.31,0.35,0.37,0.39,0.4,0.42,0.43,0.42,0.41,0.34,0.28,0.21,0.24,0.23,0.23,0.22,0.18,1
0.29,0.27,0.27,0.31,0.35,0.37,0.39,0.4,0.42,0.43,0.42,0.41,0.34,0.28,0.21,0.24,0.23,0.23,0.22,0.18,1
0.29,0.27,0.27,0.31,0.35,0.37,0.39,0.4,0.42,0.43,0.42,0.41,0.34,0.28,0.21,0.24,0.23,0.23,0.22,0.18,1
0.29,0.27,0.27,0.31,0.35,0.37,0.39,0.4,0.42,0.43,0.42,0.41,0.34,0.28,0.21,0.24,0.23,0.23,0.22,0.18,1
0.29,0.28,0.27,0.3,0.34,0.35,0.37,0.38,0.4,0.41,0.4,0.4,0.33,0.26,0.19,0.24,0.23,0.23,0.22,0.16,1
0.29,0.28,0.27,0.3,0.34,0.35,0.37,0.38,0.4,0.41,0.4,0.4,0.33,0.26,0.19,0.24,0.23,0.23,0.22,0.16,1
0.29,0.28,0.27,0.3,0.34,0.35,0.37,0.38,0.4,0.41,0.4,0.4,0.33,0.26,0.19,0.24,0.23,0.23,0.22,0.16,1
0.29,0.28,0.27,0.3,0.34,0.35,0.37,0.38,0.4,0.41,0.4,0.4,0.33,0.26,0.19,0.24,0.23,0.23,0.22,0.16,1
0.29,0.28,0.27,0.3,0.34,0.35,0.37,0.38,0.4,0.41,0.4,0.4,0.33,0.26,0.19,0.24,0.23,0.23,0.22,0.16,1
0.29,0.28,0.27,0.3,0.34,0.35,0.37,0.38,0.4,0.41,0.4,0.4,0.33,0.26,0.19,0.24,0.23,0.23,0.22,0.16,1
0.29,0.28,0.27,0.3,0.34,0.35,0.37,0.38,0.4,0.41,0.4,0.4,0.33,0.26,0.19,0.24,0.23,0.23,0.22,0.16,1
0.26,0.28,0.28,0.3,0.34,0.35,0.37,0.38,0.4,0.41,0.42,0.42,0.34,0.27,0.19,0.23,0.22,0.21,0.2,0.14,1
0.26,0.28,0.28,0.3,0.34,0.35,0.37,0.38,0.4,0.41,0.42,0.42,0.34,0.27,0.19,0.23,0.22,0.21,0.2,0.14,1
0.26,0.28,0.28,0.3,0.34,0.35,0.37,0.38,0.4,0.41,0.42,0.42,0.34,0.27,0.19,0.23,0.22,0.21,0.2,0.14,1
0.26,0.28,0.28,0.3,0.34,0.35,0.37,0.38,0.4,0.41,0.42,0.42,0.34,0.27,0.19,0.23,0.22,0.21,0.2,0.14,1
0.26,0.28,0.28,0.3,0.34,0.35,0.37,0.38,0.4,0.41,0.42,0.42,0.34,0.27,0.19,0.23,0.22,0.21,0.2,0.14,1
0.26,0.28,0.28,0.3,0.34,0.35,0.37,0.38,0.4,0.41,0.42,0.42,0.34,0.27,0.19,0.23,0.22,0.21,0.2,0.14,1
0.26,0.28,0.28,0.3,0.34,0.35,0.37,0.38,0.4,0.41,0.42,0.42,0.34,0.27,0.19,0.23,0.22,0.21,0.2,0.14,1
0.26,0.28,0.3,0.32,0.35,0.37,0.38,0.4,0.42,0.43,0.43,0.43,0.35,0.27,0.19,0.22,0.22,0.21,0.21,0.16,1
0.26,0.28,0.3,0.32,0.35,0.37,0.38,0.4,0.42,0.43,0.43,0.43,0.35,0.27,0.19,0.22,0.22,0.21,0.21,0.16,1
0.26,0.28,0.3,0.32,0.35,0.37,0.38,0.4,0.42,0.43,0.43,0.43,0.35,0.27,0.19,0.22,0.22,0.21,0.21,0.16,1
0.26,0.28,0.3,0.32,0.35,0.37,0.38,0.4,0.42,0.43,0.43,0.43,0.35,0.27,0.19,0.22,0.22,0.21,0.21,0.16,1
0.26,0.28,0.3,0.32,0.35,0.37,0.38,0.4,0.42,0.43,0.43,0.43,0.35,0.27,0.19,0.22,0.22,0.21,0.21,0.16,1
0.26,0.28,0.3,0.32,0.35,0.37,0.38,0.4,0.42,0.43,0.43,0.43,0.35,0.27,0.19,0.22,0.22,0.21,0.21,0.16,1
0.27,0.28,0.3,0.33,0.36,0.37,0.39,0.4,0.42,0.43,0.44,0.44,0.35,0.28,0.19,0.22,0.22,0.21,0.21,0.18,1
0.27,0.28,0.3,0.33,0.36,0.37,0.39,0.4,0.42,0.43,0.44,0.44,0.35,0.28,0.19,0.22,0.22,0.21,0.21,0.18,1
0.27,0.28,0.3,0.33,0.36,0.37,0.39,0.4,0.42,0.43,0.44,0.44,0.35,0.28,0.19,0.22,0.22,0.21,0.21,0.18,1
0.27,0.28,0.3,0.33,0.36,0.37,0.39,0.4,0.42,0.43,0.44,0.44,0.35,0.28,0.19,0.22,0.22,0.21,0.21,0.18,1
0.27,0.28,0.3,0.33,0.36,0.37,0.39,0.4,0.42,0.43,0.44,0.44,0.35,0.28,0.19,0.22,0.22,0.21,0.21,0.18,1
0.27,0.28,0.3,0.33,0.36,0.37,0.39,0.4,0.42,0.43,0.44,0.44,0.35,0.28,0.19,0.22,0.22,0.21,0.21,0.18,1
0.27,0.28,0.3,0.33,0.36,0.37,0.39,0.4,0.42,0.43,0.44,0.44,0.35,0.28,0.19,0.22,0.22,0.21,0.21,0.18,1
0.27,0.28,0.29,0.31,0.35,0.36,0.37,0.38,0.39,0.4,0.4,0.4,0.32,0.25,0.17,0.21,0.21,0.2,0.2,0.14,1
0.27,0.28,0.29,0.31,0.35,0.36,0.37,0.38,0.39,0.4,0.4,0.4,0.32,0.25,0.17,0.21,0.21,0.2,0.2,0.14,1
0.27,0.28,0.29,0.31,0.35,0.36,0.37,0.38,0.39,0.4,0.4,0.4,0.32,0.25,0.17,0.21,0.21,0.2,0.2,0.14,1
0.27,0.28,0.29,0.31,0.35,0.36,0.37,0.38,0.39,0.4,0.4,0.4,0.32,0.25,0.17,0.21,0.21,0.2,0.2,0.14,1
0.27,0.28,0.29,0.31,0.35,0.36,0.37,0.38,0.39,0.4,0.4,0.4,0.32,0.25,0.17,0.21,0.21,0.2,0.2,0.14,1
0.27,0.28,0.29,0.31,0.35,0.36,0.37,0.38,0.39,0.4,0.4,0.4,0.32,0.25,0.17,0.21,0.21,0.2,0.2,0.14,1
0.27,0.28,0.29,0.31,0.35,0.36,0.37,0.38,0.39,0.4,0.4,0.4,0.32,0.25,0.17,0.21,0.21,0.2,0.2,0.14,1
0.27,0.27,0.27,0.3,0.34,0.37,0.38,0.4,0.42,0.43,0.42,0.41,0.33,0.26,0.18,0.21,0.2,0.2,0.19,0.13,1
0.27,0.27,0.27,0.3,0.34,0.37,0.38,0.4,0.42,0.43,0.42,0.41,0.33,0.26,0.18,0.21,0.2,0.2,0.19,0.13,1
0.27,0.27,0.27,0.3,0.34,0.37,0.38,0.4,0.42,0.43,0.42,0.41,0.33,0.26,0.18,0.21,0.2,0.2,0.19,0.13,1
0.27,0.27,0.27,0.3,0.34,0.37,0.38,0.4,0.42,0.43,0.42,0.41,0.33,0.26,0.18,0.21,0.2,0.2,0.19,0.13,1
0.27,0.27,0.27,0.3,0.34,0.37,0.38,0.4,0.42,0.43,0.42,0.41,0.33,0.26,0.18,0.21,0.2,0.2,0.19,0.13,1
0.27,0.27,0.27,0.3,0.34,0.37,0.38,0.4,0.42,0.43,0.42,0.41,0.33,0.26,0.18,0.21,0.2,0.2,0.19,0.13,1
0.27,0.28,0.27,0.29,0.33,0.36,0.39,0.42,0.44,0.46,0.45,0.44,0.36,0.29,0.21,0.23,0.22,0.22,0.21,0.14,1
0.27,0.28,0.27,0.29,0.33,0.36,0.39,0.42,0.44,0.46,0.45,0.44,0.36,0.29,0.21,0.23,0.22,0.22,0.21,0.14,1
0.27,0.28,0.27,0.29,0.33,0.36,0.39,0.42,0.44,0.46,0.45,0.44,0.36,0.29,0.21,0.23,0.22,0.22,0.21,0.14,1
0.27,0.28,0.27,0.29,0.33,0.36,0.39,0.42,0.44,0.46,0.45,0.44,0.36,0.29,0.21,0.23,0.22,0.22,0.21,0.14,1
0.27,0.28,0.27,0.29,0.33,0.36,0.39,0.42,0.44,0.46,0.45,0.44,0.36,0.29,0.21,0.23,0.22,0.22,0.21,0.14,1
0.27,0.28,0.27,0.29,0.33,0.36,0.39,0.42,0.44,0.46,0.45,0.44,0.36,0.29,0.21,0.23,0.22,0.22,0.21,0.14,1
0.27,0.28,0.27,0.29,0.33,0.36,0.39,0.42,0.44,0.46,0.45,0.44,0.36,0.29,0.21,0.23,0.22,0.22,0.21,0.14,1
0.28,0.28,0.27,0.28,0.32,0.35,0.38,0.41,0.45,0.46,0.45,0.43,0.34,0.27,0.18,0.22,0.21,0.2,0.19,0.14,1
0.28,0.28,0.27,0.28,0.32,0.35,0.38,0.41,0.45,0.46,0.45,0.43,0.34,0.27,0.18,0.22,0.21,0.2,0.19,0.14,1
0.28,0.28,0.27,0.28,0.32,0.35,0.38,0.41,0.45,0.46,0.45,0.43,0.34,0.27,0.18,0.22,0.21,0.2,0.19,0.14,1
0.28,0.28,0.27,0.28,0.32,0.35,0.38,0.41,0.45,0.46,0.45,0.43,0.34,0.27,0.18,0.22,0.21,0.2,0.19,0.14,1
0.28,0.28,0.27,0.28,0.32,0.35,0.38,0.41,0.45,0.46,0.45,0.43,0.34,0.27,0.18,0.22,0.21,0.2,0.19,0.14,1
0.28,0.28,0.27,0.28,0.32,0.35,0.38,0.41,0.45,0.46,0.45,0.43,0.34,0.27,0.18,0.22,0.21,0.2,0.19,0.14,1
0.28,0.28,0.27,0.28,0.32,0.35,0.38,0.41,0.45,0.46,0.45,0.43,0.34,0.27,0.18,0.22,0.21,0.2,0.19,0.14,1
0.28,0.28,0.28,0.29,0.31,0.33,0.35,0.37,0.4,0.41,0.42,0.42,0.34,0.27,0.19,0.22,0.22,0.21,0.21,0.16,1
0.28,0.28,0.28,0.29,0.31,0.33,0.35,0.37,0.4,0.41,0.42,0.42,0.34,0.27,0.19,0.22,0.22,0.21,0.21,0.16,1
0.28,0.28,0.28,0.29,0.31,0.33,0.35,0.37,0.4,0.41,0.42,0.42,0.34,0.27,0.19,0.22,0.22,0.21,0.21,0.16,1
0.28,0.28,0.28,0.29,0.31,0.33,0.35,0.37,0.4,0.41,0.42,0.42,0.34,0.27,0.19,0.22,0.22,0.21,0.21,0.16,1
0.28,0.28,0.28,0.29,0.31,0.33,0.35,0.37,0.4,0.41,0.42,0.42,0.34,0.27,0.19,0.22,0.22,0.21,0.21,0.16,1
0.28,0.28,0.28,0.29,0.31,0.33,0.35,0.37,0.4,0.41,0.42,0.42,0.34,0.27,0.19,0.22,0.22,0.21,0.21,0.16,1
0.28,0.29,0.28,0.27,0.28,0.3,0.33,0.35,0.37,0.39,0.4,0.41,0.34,0.29,0.22,0.24,0.24,0.23,0.23,0.19,1
0.28,0.29,0.28,0.27,0.28,0.3,0.33,0.35,0.37,0.39,0.4,0.41,0.34,0.29,0.22,0.24,0.24,0.23,0.23,0.19,1
0.28,0.29,0.28,0.27,0.28,0.3,0.33,0.35,0.37,0.39,0.4,0.41,0.34,0.29,0.22,0.24,0.24,0.23,0.23,0.19,1
0.28,0.29,0.28,0.27,0.28,0.3,0.33,0.35,0.37,0.39,0.4,0.41,0.34,0.29,0.22,0.24,0.24,0.23,0.23,0.19,1
0.28,0.29,0.28,0.27,0.28,0.3,0.33,0.35,0.37,0.39,0.4,0.41,0.34,0.29,0.22,0.24,0.24,0.23,0.23,0.19,1
0.28,0.29,0.28,0.27,0.28,0.3,0.33,0.35,0.37,0.39,0.4,0.41,0.34,0.29,0.22,0.24,0.24,0.23,0.23,0.19,1
0.28,0.29,0.28,0.27,0.28,0.3,0.33,0.35,0.37,0.39,0.4,0.41,0.34,0.29,0.22,0.24,0.24,0.23,0.23,0.19,1
0.29,0.29,0.26,0.25,0.27,0.3,0.33,0.35,0.38,0.4,0.39,0.39,0.32,0.27,0.2,0.24,0.23,0.22,0.21,0.08,1
0.29,0.29,0.26,0.25,0.27,0.3,0.33,0.35,0.38,0.4,0.39,0.39,0.32,0.27,0.2,0.24,0.23,0.22,0.21,0.08,1
0.29,0.29,0.26,0.25,0.27,0.3,0.33,0.35,0.38,0.4,0.39,0.39,0.32,0.27,0.2,0.24,0.23,0.22,0.21,0.08,1
0.29,0.29,0.26,0.25,0.27,0.3,0.33,0.35,0.38,0.4,0.39,0.39,0.32,0.27,0.2,0.24,0.23,0.22,0.21,0.08,1
0.29,0.29,0.26,0.25,0.27,0.3,0.33,0.35,0.38,0.4,0.39,0.39,0.32,0.27,0.2,0.24,0.23,0.22,0.21,0.08,1
0.29,0.29,0.26,0.25,0.27,0.3,0.33,0.35,0.38,0.4,0.39,0.39,0.32,0.27,0.2,0.24,0.23,0.22,0.21,0.08,1
0.29,0.29,0.26,0.25,0.27,0.3,0.33,0.35,0.38,0.4,0.39,0.39,0.32,0.27,0.2,0.24,0.23,0.22,0.21,0.08,1
0.28,0.28,0.25,0.23,0.24,0.27,0.31,0.34,0.38,0.4,0.39,0.38,0.32,0.27,0.21,0.24,0.23,0.22,0.21,0.09,1
0.28,0.28,0.25,0.23,0.24,0.27,0.31,0.34,0.38,0.4,0.39,0.38,0.32,0.27,0.21,0.24,0.23,0.22,0.21,0.09,1
0.28,0.28,0.25,0.23,0.24,0.27,0.31,0.34,0.38,0.4,0.39,0.38,0.32,0.27,0.21,0.24,0.23,0.22,0.21,0.09,1
0.28,0.28,0.25,0.23,0.24,0.27,0.31,0.34,0.38,0.4,0.39,0.38,0.32,0.27,0.21,0.24,0.23,0.22,0.21,0.09,1
0.28,0.28,0.25,0.23,0.24,0.27,0.31,0.34,0.38,0.4,0.39,0.38,0.32,0.27,0.21,0.24,0.23,0.22,0.21,0.09,1
0.28,0.28,0.25,0.23,0.24,0.27,0.31,0.34,0.38,0.4,0.39,0.38,0.32,0.27,0.21,0.24,0.23,0.22,0.21,0.09,1
0.29,0.26,0.26,0.27,0.29,0.31,0.33,0.35,0.37,0.38,0.39,0.39,0.32,0.27,0.2,0.23,0.22,0.21,0.2,0.1,1
0.29,0.26,0.26,0.27,0.29,0.31,0.33,0.35,0.37,0.38,0.39,0.39,0.32,0.27,0.2,0.23,0.22,0.21,0.2,0.1,1
0.29,0.26,0.26,0.27,0.29,0.31,0.33,0.35,0.37,0.38,0.39,0.39,0.32,0.27,0.2,0.23,0.22,0.21,0.2,0.1,1
0.29,0.26,0.26,0.27,0.29,0.31,0.33,0.35,0.37,0.38,0.39,0.39,0.32,0.27,0.2,0.23,0.22,0.21,0.2,0.1,1
0.29,0.26,0.26,0.27,0.29,0.31,0.33,0.35,0.37,0.38,0.39,0.39,0.32,0.27,0.2,0.23,0.22,0.21,0.2,0.1,1
0.29,0.26,0.26,0.27,0.29,0.31,0.33,0.35,0.37,0.38,0.39,0.39,0.32,0.27,0.2,0.23,0.22,0.21,0.2,0.1,1
0.29,0.26,0.26,0.27,0.29,0.31,0.33,0.35,0.37,0.38,0.39,0.39,0.32,0.27,0.2,0.23,0.22,0.21,0.2,0.1,1
0.29,0.25,0.25,0.26,0.26,0.29,0.32,0.34,0.37,0.39,0.4,0.4,0.33,0.26,0.18,0.22,0.21,0.2,0.19,0.06,1
0.29,0.25,0.25,0.26,0.26,0.29,0.32,0.34,0.37,0.39,0.4,0.4,0.33,0.26,0.18,0.22,0.21,0.2,0.19,0.06,1
0.29,0.25,0.25,0.26,0.26,0.29,0.32,0.34,0.37,0.39,0.4,0.4,0.33,0.26,0.18,0.22,0.21,0.2,0.19,0.06,1
0.29,0.25,0.25,0.26,0.26,0.29,0.32,0.34,0.37,0.39,0.4,0.4,0.33,0.26,0.18,0.22,0.21,0.2,0.19,0.06,1
0.29,0.25,0.25,0.26,0.26,0.29,0.32,0.34,0.37,0.39,0.4,0.4,0.33,0.26,0.18,0.22,0.21,0.2,0.19,0.06,1
0.29,0.25,0.25,0.26,0.26,0.29,0.32,0.34,0.37,0.39,0.4,0.4,0.33,0.26,0.18,0.22,0.21,0.2,0.19,0.06,1
0.29,0.25,0.25,0.26,0.26,0.29,0.32,0.34,0.37,0.39,0.4,0.4,0.33,0.26,0.18,0.22,0.21,0.2,0.19,0.06,1
0.3,0.25,0.25,0.25,0.23,0.26,0.3,0.33,0.37,0.39,0.4,0.41,0.33,0.26,0.18,0.22,0.21,0.21,0.2,0.03,1
0.3,0.25,0.25,0.25,0.23,0.26,0.3,0.33,0.37,0.39,0.4,0.41,0.33,0.26,0.18,0.22,0.21,0.21,0.2,0.03,1
0.3,0.25,0.25,0.25,0.23,0.26,0.3,0.33,0.37,0.39,0.4,0.41,0.33,0.26,0.18,0.22,0.21,0.21,0.2,0.03,1
0.3,0.25,0.25,0.25,0.23,0.26,0.3,0.33,0.37,0.39,0.4,0.41,0.33,0.26,0.18,0.22,0.21,0.21,0.2,0.03,1
0.3,0.25,0.25,0.25,0.23,0.26,0.3,0.33,0.37,0.39,0.4,0.41,0.33,0.26,0.18,0.22,0.21,0.21,0.2,0.03,1
0.3,0.25,0.25,0.25,0.23,0.26,0.3,0.33,0.37,0.39,0.4,0.41,0.33,0.26,0.18,0.22,0.21,0.21,0.2,0.03,1
0.27,0.25,0.27,0.27,0.23,0.26,0.3,0.33,0.37,0.39,0.41,0.42,0.34,0.27,0.19,0.22,0.21,0.21,0.2,0.11,1
0.27,0.25,0.27,0.27,0.23,0.26,0.3,0.33,0.37,0.39,0.41,0.42,0.34,0.27,0.19,0.22,0.21,0.21,0.2,0.11,1
0.27,0.25,0.27,0.27,0.23,0.26,0.3,0.33,0.37,0.39,0.41,0.42,0.34,0.27,0.19,0.22,0.21,0.21,0.2,0.11,1
0.27,0.25,0.27,0.27,0.23,0.26,0.3,0.33,0.37,0.39,0.41,0.42,0.34,0.27,0.19,0.22,0.21,0.21,0.2,0.11,1
0.27,0.25,0.27,0.27,0.23,0.26,0.3,0.33,0.37,0.39,0.41,0.42,0.34,0.27,0.19,0.22,0.21,0.21,0.2,0.11,1
0.27,0.25,0.27,0.27,0.23,0.26,0.3,0.33,0.37,0.39,0.41,0.42,0.34,0.27,0.19,0.22,0.21,0.21,0.2,0.11,1
0.27,0.25,0.27,0.27,0.23,0.26,0.3,0.33,0.37,0.39,0.41,0.42,0.34,0.27,0.19,0.22,0.21,0.21,0.2,0.11,1
0.3,0.26,0.28,0.27,0.25,0.28,0.32,0.35,0.39,0.41,0.42,0.42,0.34,0.26,0.18,0.22,0.21,0.21,0.2,0.11,1
0.3,0.26,0.28,0.27,0.25,0.28,0.32,0.35,0.39,0.41,0.42,0.42,0.34,0.26,0.18,0.22,0.21,0.21,0.2,0.11,1
0.3,0.26,0.28,0.27,0.25,0.28,0.32,0.35,0.39,0.41,0.42,0.42,0.34,0.26,0.18,0.22,0.21,0.21,0.2,0.11,1
0.3,0.26,0.28,0.27,0.25,0.28,0.32,0.35,0.39,0.41,0.42,0.42,0.34,0.26,0.18,0.22,0.21,0.21,0.2,0.11,1
0.3,0.26,0.28,0.27,0.25,0.28,0.32,0.35,0.39,0.41,0.42,0.42,0.34,0.26,0.18,0.22,0.21,0.21,0.2,0.11,1
0.3,0.26,0.28,0.27,0.25,0.28,0.32,0.35,0.39,0.41,0.42,0.42,0.34,0.26,0.18,0.22,0.21,0.21,0.2,0.11,1
0.3,0.26,0.28,0.27,0.25,0.28,0.32,0.35,0.39,0.41,0.42,0.42,0.34,0.26,0.18,0.22,0.21,0.21,0.2,0.11,1
0.28,0.26,0.28,0.29,0.3,0.33,0.37,0.4,0.44,0.46,0.45,0.44,0.35,0.27,0.18,0.22,0.21,0.2,0.19,0.09,1
0.28,0.26,0.28,0.29,0.3,0.33,0.37,0.4,0.44,0.46,0.45,0.44,0.35,0.27,0.18,0.22,0.21,0.2,0.19,0.09,1
0.28,0.26,0.28,0.29,0.3,0.33,0.37,0.4,0.44,0.46,0.45,0.44,0.35,0.27,0.18,0.22,0.21,0.2,0.19,0.09,1
0.28,0.26,0.28,0.29,0.3,0.33,0.37,0.4,0.44,0.46,0.45,0.44,0.35,0.27,0.18,0.22,0.21,0.2,0.19,0.09,1
0.28,0.26,0.28,0.29,0.3,0.33,0.37,0.4,0.44,0.46,0.45,0.44,0.35,0.27,0.18,0.22,0.21,0.2,0.19,0.09,1
0.28,0.26,0.28,0.29,0.3,0.33,0.37,0.4,0.44,0.46,0.45,0.44,0.35,0.27,0.18,0.22,0.21,0.2,0.19,0.09,1
0.26,0.25,0.28,0.29,0.28,0.31,0.34,0.37,0.41,0.43,0.43,0.43,0.35,0.28,0.2,0.22,0.21,0.21,0.2,0.12,1
0.26,0.25,0.28,0.29,0.28,0.31,0.34,0.37,0.41,0.43,0.43,0.43,0.35,0.28,0.2,0.22,0.21,0.21,0.2,0.12,1
0.26,0.25,0.28,0.29,0.28,0.31,0.34,0.37,0.41,0.43,0.43,0.43,0.35,0.28,0.2,0.22,0.21,0.21,0.2,0.12,1
0.26,0.25,0.28,0.29,0.28,0.31,0.34,0.37,0.41,0.43,0.43,0.43,0.35,0.28,0.2,0.22,0.21,0.21,0.2,0.12,1
0.26,0.25,0.28,0.29,0.28,0.31,0.34,0.37,0.41,0.43,0.43,0.43,0.35,0.28,0.2,0.22,0.21,0.21,0.2,0.12,1
0.26,0.25,0.28,0.29,0.28,0.31,0.34,0.37,0.41,0.43,0.43,0.43,0.35,0.28,0.2,0.22,0.21,0.21,0.2,0.12,1
0.26,0.25,0.28,0.29,0.28,0.31,0.34,0.37,0.41,0.43,0.43,0.43,0.35,0.28,0.2,0.22,0.21,0.21,0.2,0.12,1
0.24,0.25,0.29,0.3,0.29,0.31,0.34,0.36,0.38,0.4,0.41,0.42,0.35,0.29,0.22,0.24,0.23,0.22,0.21,0.13,1
0.24,0.25,0.29,0.3,0.29,0.31,0.34,0.36,0.38,0.4,0.41,0.42,0.35,0.29,0.22,0.24,0.23,0.22,0.21,0.13,1
0.24,0.25,0.29,0.3,0.29,0.31,0.34,0.36,0.38,0.4,0.41,0.42,0.35,0.29,0.22,0.24,0.23,0.22,0.21,0.13,1
0.24,0.25,0.29,0.3,0.29,0.31,0.34,0.36,0.38,0.4,0.41,0.42,0.35,0.29,0.22,0.24,0.23,0.22,0.21,0.13,1
0.24,0.25,0.29,0.3,0.29,0.31,0.34,0.36,0.38,0.4,0.41,0.42,0.35,0.29,0.22,0.24,0.23,0.22,0.21,0.13,1
0.24,0.25,0.29,0.3,0.29,0.31,0.34,0.36,0.38,0.4,0.41,0.42,0.35,0.29,0.22,0.24,0.23,0.22,0.21,0.13,1
0.24,0.25,0.29,0.3,0.29,0.31,0.34,0.36,0.38,0.4,0.41,0.42,0.35,0.29,0.22,0.24,0.23,0.22,0.21,0.13,1
0.27,0.25,0.26,0.29,0.31,0.33,0.36,0.39,0.41,0.43,0.42,0.42,0.34,0.28,0.2,0.24,0.23,0.22,0.21,0.13,1
0.27,0.25,0.26,0.29,0.31,0.33,0.36,0.39,0.41,0.43,0.42,0.42,0.34,0.28,0.2,0.24,0.23,0.22,0.21,0.13,1
0.27,0.25,0.26,0.29,0.31,0.33,0.36,0.39,0.41,0.43,0.42,0.42,0.34,0.28,0.2,0.24,0.23,0.22,0.21,0.13,1
0.27,0.25,0.26,0.29,0.31,0.33,0.36,0.39,0.41,0.43,0.42,0.42,0.34,0.28,0.2,0.24,0.23,0.22,0.21,0.13,1
0.27,0.25,0.26,0.29,0.31,0.33,0.36,0.39,0.41,0.43,0.42,0.42,0.34,0.28,0.2,0.24,0.23,0.22,0.21,0.13,1
0.27,0.25,0.26,0.29,0.31,0.33,0.36,0.39,0.41,0.43,0.42,0.42,0.34,0.28,0.2,0.24,0.23,0.22,0.21,0.13,1
0.29,0.27,0.26,0.29,0.33,0.35,0.38,0.4,0.42,0.44,0.43,0.43,0.35,0.28,0.2,0.24,0.23,0.22,0.21,0.15,1
0.29,0.27,0.26,0.29,0.33,0.35,0.38,0.4,0.42,0.44,0.43,0.43,0.35,0.28,0.2,0.24,0.23,0.22,0.21,0.15,1
0.29,0.27,0.26,0.29,0.33,0.35,0.38,0.4,0.42,0.44,0.43,0.43,0.35,0.28,0.2,0.24,0.23,0.22,0.21,0.15,1
0.29,0.27,0.26,0.29,0.33,0.35,0.38,0.4,0.42,0.44,0.43,0.43,0.35,0.28,0.2,0.24,0.23,0.22,0.21,0.15,1
0.29,0.27,0.26,0.29,0.33,0.35,0.38,0.4,0.42,0.44,0.43,0.43,0.35,0.28,0.2,0.24,0.23,0.22,0.21,0.15,1
0.29,0.27,0.26,0.29,0.33,0.35,0.38,0.4,0.42,0.44,0.43,0.43,0.35,0.28,0.2,0.24,0.23,0.22,0.21,0.15,1
